Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2017,"Liquefied Petroleum Gas (LPG)",Indiana,34,122,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,23,10,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,12,9,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,2,2,"Light Duty","Vans (Minivans)",Dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,15,10,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,4,4,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,32,38,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,14,24,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Kansas,7,25,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",KS
2017,"Liquefied Petroleum Gas (LPG)",Kansas,3,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",KS
2017,"Liquefied Petroleum Gas (LPG)",Kansas,2,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",KS
2017,"Liquefied Petroleum Gas (LPG)",Kansas,10,7,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",KS
2017,"Liquefied Petroleum Gas (LPG)",Kansas,1,1,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KS
2017,"Liquefied Petroleum Gas (LPG)",Kansas,1,2,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",KS
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KY
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,5,18,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",KY
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,1,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",KY
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,2,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",KY
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,1,1,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",KY
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,7,8,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KY
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,2,3,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",KY
2017,"Liquefied Petroleum Gas (LPG)",Louisiana,3,2,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",LA
2017,"Liquefied Petroleum Gas (LPG)",Louisiana,1,1,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",LA
2017,"Liquefied Petroleum Gas (LPG)",Louisiana,1,2,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",LA
2017,"Liquefied Petroleum Gas (LPG)",Massachusetts,13,47,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",MA
2017,"Liquefied Petroleum Gas (LPG)",Massachusetts,4,2,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",MA
2017,"Liquefied Petroleum Gas (LPG)",Massachusetts,17,11,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",MA
2017,"Liquefied Petroleum Gas (LPG)",Massachusetts,16,17,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",MA
2017,"Liquefied Petroleum Gas (LPG)",Massachusetts,3,5,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",MA
2017,"Liquefied Petroleum Gas (LPG)",Maryland,10,36,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",MD
2017,"Liquefied Petroleum Gas (LPG)",Maryland,3,2,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",MD
2017,"Liquefied Petroleum Gas (LPG)",Maryland,6,7,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",MD
2017,"Liquefied Petroleum Gas (LPG)",Maryland,2,3,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",MD
2017,"Liquefied Petroleum Gas (LPG)",Maine,3,11,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",ME
2017,"Liquefied Petroleum Gas (LPG)",Maine,2,1,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",ME
2017,"Liquefied Petroleum Gas (LPG)",Maine,3,2,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",ME
2017,"Liquefied Petroleum Gas (LPG)",Maine,2,3,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",ME
2017,"Liquefied Petroleum Gas (LPG)",Michigan,5,14,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,37,133,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,41,18,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,9,7,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,2,2,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,48,31,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,5,5,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,25,30,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Tennessee,1,0,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",TN
2017,"Liquefied Petroleum Gas (LPG)",Tennessee,1,1,"Medium Duty",Pickups,Dedicated,"Natural Gas Providers",TN
2017,"Liquefied Petroleum Gas (LPG)",Tennessee,2,3,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",TN
2017,"Liquefied Petroleum Gas (LPG)",Alabama,46,166,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Alabama,3,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Alabama,2,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Alabama,8,5,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Alabama,13,14,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Alabama,21,25,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Alabama,31,53,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AR
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,9,32,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",AR
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,13,6,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AR
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,4,3,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",AR
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,3,3,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",AR
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,2,2,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AR
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,8,14,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",AR
2017,"Liquefied Petroleum Gas (LPG)",Arizona,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,13,47,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,1,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,7,3,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,8,6,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,1,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,15,16,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,2,1,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,3,4,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",Arizona,50,86,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",California,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,120,432,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,5,2,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,40,29,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,1,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,9,10,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,1,1,"Light Duty","Vans (Minivans)",Dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,8,5,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,9,10,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,28,34,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,140,240,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",Colorado,27,78,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CO
2017,"Liquefied Petroleum Gas (LPG)",Colorado,2,7,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",CO
2017,"Liquefied Petroleum Gas (LPG)",Colorado,29,13,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",CO
2017,"Liquefied Petroleum Gas (LPG)",Colorado,9,7,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",CO
2017,"Liquefied Petroleum Gas (LPG)",Colorado,17,20,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CO
2017,"Liquefied Petroleum Gas (LPG)",Colorado,31,53,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CO
2017,"Liquefied Petroleum Gas (LPG)",Connecticut,13,47,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",CT
2017,"Liquefied Petroleum Gas (LPG)",Connecticut,5,6,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CT
2017,"Liquefied Petroleum Gas (LPG)",Connecticut,20,34,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CT
2017,"Liquefied Petroleum Gas (LPG)",Delaware,10,36,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",DE
2017,"Liquefied Petroleum Gas (LPG)",Delaware,1,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",DE
2017,"Liquefied Petroleum Gas (LPG)",Delaware,3,5,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",DE
2017,"Liquefied Petroleum Gas (LPG)",Florida,16,58,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",FL
2017,"Liquefied Petroleum Gas (LPG)",Florida,15,7,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",FL
2017,"Liquefied Petroleum Gas (LPG)",Florida,10,7,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",FL
2017,"Liquefied Petroleum Gas (LPG)",Florida,1,1,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",FL
2017,"Liquefied Petroleum Gas (LPG)",Florida,71,85,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",FL
2017,"Liquefied Petroleum Gas (LPG)",Florida,50,86,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",FL
2017,"Liquefied Petroleum Gas (LPG)",Georgia,38,109,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Georgia,121,436,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Georgia,3,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Georgia,12,9,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Georgia,14,9,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Georgia,48,52,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Georgia,14,15,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Georgia,49,59,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Wisconsin,3,1,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",WI
2017,"Liquefied Petroleum Gas (LPG)",Pennsylvania,1,6,"Heavy Duty",Buses,Dedicated,"State Agencies",PA
2017,"Liquefied Petroleum Gas (LPG)","South Carolina",3,1,"Light Duty",Pickups,Non-dedicated,"State Agencies",SC
2017,"Liquefied Petroleum Gas (LPG)","South Carolina",22,14,"Medium Duty",Pickups,Non-dedicated,"State Agencies",SC
2017,"Liquefied Petroleum Gas (LPG)",Texas,17,10,"Light Duty",Trucks,Non-dedicated,"State Agencies",TX
2017,"Liquefied Petroleum Gas (LPG)",Texas,24,24,"Light Duty",Trucks,Dedicated,"State Agencies",TX
2017,"Liquefied Petroleum Gas (LPG)",Texas,379,455,"Medium Duty",Trucks,Non-dedicated,"State Agencies",TX
2017,"Liquefied Petroleum Gas (LPG)",Utah,10,1,"Light Duty","Low Speed Vehicles",Dedicated,"State Agencies",UT
2017,"Liquefied Petroleum Gas (LPG)",Arizona,2,2,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",AZ
2017,"Liquefied Petroleum Gas (LPG)",California,19,59,"Heavy Duty",Buses,Dedicated,"Transit Agencies",CA
2017,"Liquefied Petroleum Gas (LPG)",California,6,12,"Heavy Duty",Buses,Dedicated,"Transit Agencies",CA
2017,"Liquefied Petroleum Gas (LPG)",California,19,1,"Light Duty","Low Speed Vehicles",Dedicated,"Natural Gas Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",Florida,2,2,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",FL
2017,"Liquefied Petroleum Gas (LPG)",Georgia,1,1,"Medium Duty",Pickups,Dedicated,"Natural Gas Providers",GA
2017,"Liquefied Petroleum Gas (LPG)",Illinois,2,7,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",IL
2017,"Liquefied Petroleum Gas (LPG)",Illinois,1,2,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",IL
2017,"Liquefied Petroleum Gas (LPG)",Indiana,7,25,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,6,4,"Light Duty",Pickups,Dedicated,"Natural Gas Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,7,12,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",IN
2017,"Liquefied Petroleum Gas (LPG)",Kansas,1,2,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",KS
2017,"Liquefied Petroleum Gas (LPG)",Alaska,1,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",AK
2017,"Liquefied Petroleum Gas (LPG)",Alaska,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AK
2017,"Liquefied Petroleum Gas (LPG)",Alabama,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AL
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AR
2017,"Liquefied Petroleum Gas (LPG)",Arkansas,1,0,"Medium Duty",Pickups,Dedicated,"Federal Agencies",AR
2017,"Liquefied Petroleum Gas (LPG)",Arizona,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AZ
2017,"Liquefied Petroleum Gas (LPG)",California,1,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",CA
2017,"Liquefied Petroleum Gas (LPG)",California,1,1,"Heavy Duty",Trucks,Dedicated,"Federal Agencies",CA
2017,"Liquefied Petroleum Gas (LPG)",California,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",CA
2017,"Liquefied Petroleum Gas (LPG)",California,4,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",CA
2017,"Liquefied Petroleum Gas (LPG)",California,7,3,"Medium Duty",Trucks,Dedicated,"Federal Agencies",CA
2017,"Liquefied Petroleum Gas (LPG)",Colorado,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",CO
2017,"Liquefied Petroleum Gas (LPG)",Colorado,2,0,"Medium Duty",Pickups,Dedicated,"Federal Agencies",CO
2017,"Liquefied Petroleum Gas (LPG)",Colorado,15,3,"Light Duty",Trucks,Non-dedicated,"Transit Agencies",CO
2017,"Liquefied Petroleum Gas (LPG)",Delaware,120,506,"Heavy Duty",Buses,Dedicated,"Transit Agencies",DE
2017,"Liquefied Petroleum Gas (LPG)",Maine,36,76,"Heavy Duty",Buses,Dedicated,"Transit Agencies",ME
2017,"Liquefied Petroleum Gas (LPG)",Pennsylvania,18,62,"Light Duty","Automobiles (Midsize)",Dedicated,"Transit Agencies",PA
2017,"Liquefied Petroleum Gas (LPG)",Texas,12,58,"Heavy Duty",Buses,Dedicated,"Transit Agencies",TX
2017,"Liquefied Petroleum Gas (LPG)",Alabama,1,2,"Medium Duty",Trucks,Dedicated,"Electricity Providers",AL
2017,"Liquefied Petroleum Gas (LPG)",Michigan,4,14,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,4,4,"Medium Duty",Pickups,Dedicated,"Natural Gas Providers",MI
2017,"Liquefied Petroleum Gas (LPG)","North Carolina",1,4,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",NC
2017,"Liquefied Petroleum Gas (LPG)","North Carolina",1,1,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",NC
2017,"Liquefied Petroleum Gas (LPG)","New Mexico",38,16,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",NM
2017,"Liquefied Petroleum Gas (LPG)","New Mexico",1,1,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",NM
2017,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",CT
2017,"Liquefied Petroleum Gas (LPG)","District of Columbia",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",DC
2017,"Liquefied Petroleum Gas (LPG)",Delaware,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",DE
2017,"Liquefied Petroleum Gas (LPG)",Florida,31,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",FL
2017,"Liquefied Petroleum Gas (LPG)",Florida,0,23,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",FL
2017,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",GA
2017,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",HI
2017,"Liquefied Petroleum Gas (LPG)",Iowa,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IA
2017,"Liquefied Petroleum Gas (LPG)",Idaho,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",ID
2017,"Liquefied Petroleum Gas (LPG)",Illinois,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IL
2017,"Liquefied Petroleum Gas (LPG)",Indiana,2,2,"Heavy Duty",Buses,Dedicated,"Federal Agencies",IN
2017,"Liquefied Petroleum Gas (LPG)",Arizona,8,3,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",AZ
2017,"Liquefied Petroleum Gas (LPG)",California,3,1,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,1,1,"Light Duty",Pickups,Dedicated,"Electricity Providers",CA
2017,"Liquefied Petroleum Gas (LPG)",California,11,9,"Light Duty",Trucks,Dedicated,"Electricity Providers",CA
2017,"Liquefied Petroleum Gas (LPG)","South Dakota",5,14,"Heavy Duty",Trucks,Non-dedicated,"Natural Gas Providers",SD
2017,"Liquefied Petroleum Gas (LPG)","South Dakota",1,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",SD
2017,"Liquefied Petroleum Gas (LPG)","South Dakota",4,3,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",SD
2017,"Liquefied Petroleum Gas (LPG)",Tennessee,8,29,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",TN
2017,"Liquefied Petroleum Gas (LPG)",Minnesota,1,4,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",MN
2017,"Liquefied Petroleum Gas (LPG)",Indiana,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IN
2017,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",KS
2017,"Liquefied Petroleum Gas (LPG)",Kansas,1,0,"Medium Duty",Pickups,Dedicated,"Federal Agencies",KS
2017,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",KY
2017,"Liquefied Petroleum Gas (LPG)",Louisiana,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",LA
2017,"Liquefied Petroleum Gas (LPG)",Massachusetts,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MA
2017,"Liquefied Petroleum Gas (LPG)",Maryland,1,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MD
2017,"Liquefied Petroleum Gas (LPG)",Maryland,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2017,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MD
2017,"Liquefied Petroleum Gas (LPG)",Maine,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",ME
2017,"Liquefied Petroleum Gas (LPG)",Michigan,10,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MI
2017,"Liquefied Petroleum Gas (LPG)",Michigan,0,7,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MI
2017,"Liquefied Petroleum Gas (LPG)",Minnesota,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MN
2017,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MO
2017,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MS
2017,"Liquefied Petroleum Gas (LPG)",Montana,1,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MT
2017,"Liquefied Petroleum Gas (LPG)",Montana,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MT
2017,"Liquefied Petroleum Gas (LPG)",Kansas,1,1,"Light Duty",Pickups,Dedicated,"Natural Gas Providers",KS
2017,"Liquefied Petroleum Gas (LPG)","North Carolina",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",NC
